File name,Tank,Fish ID,Date,Time,Observer,Recorder,Time Period,Bin,Activity,Exploration,Freeze,Unfreeze,Plant,Open,Freeze in Plant,Freeze in Open,Edge,Away From Edge,Looking,Reaction
30-002_E5_before,30-002,E5,03/15/18,1532,AP,GZ,before,0,20,9,124316,175683,5125,294873,0,124316,107295,192702,0,freeze
30-002_E5_before,30-002,E5,03/15/18,1532,AP,GZ,before,1,14,5,195490,104510,2374,297626,0,195490,200635,99365,84254,freeze
30-002_E6_before,30-002,E6,03/15/18,1601,GZ,AP,before,0,43,9,56579,243418,4171,295827,0,56579,181676,118323,3732,freeze
30-002_E6_before,30-002,E6,03/15/18,1601,GZ,AP,before,1,16,8,172035,127965,0,3e+05,0,172035,246300,53700,0,freeze
30-002_E7_before,30-002,E7,03/16/18,1041,AM,KJ,before,0,4,3,206360,93638,186572,113425,173922,32438,25222,274777,0,none frozen in place
30-002_E7_before,30-002,E7,03/16/18,1041,AM,KJ,before,1,1,1,294655,5345,295350,4650,294655,0,0,3e+05,0,none frozen in place
30-002_E8_before,30-002,E8,03/16/18,1108,AM,KJ,before,0,7,7,278019,21979,279466,20531,278019,0,6991,293008,289075,none
30-002_E8_before,30-002,E8,03/16/18,1108,AM,KJ,before,1,1,1,3e+05,0,3e+05,0,3e+05,0,0,3e+05,3e+05,none
30-002_E9_before,30-002,E9,03/16/18,1211,AM,KJ,before,0,8,5,93333,206664,94355,205643,93326,7,9017,290982,0,None
30-002_E9_before,30-002,E9,03/16/18,1211,AM,KJ,before,1,1,1,3e+05,0,3e+05,0,3e+05,0,0,3e+05,0,None
31-082_E1_before,31-082,E1,04/30/18,1514,BF,AF,before,0,18,6,113751,186247,100960,199037,91392,22359,37574,262425,0,none
31-082_E1_before,31-082,E1,04/30/18,1514,BF,AF,before,1,4,4,270956,29044,253884,46116,252986,17970,0,3e+05,2771,none
31-082_E2_before,31-082,E2,04/30/18,1541,AF,BF,before,0,11,6,209976,90023,0,299998,0,209975,234389,65608,219025,none
31-082_E2_before,31-082,E2,04/30/18,1541,AF,BF,before,1,13,5,159171,140829,0,3e+05,0,159171,96153,203847,3e+05,none
31-082_E3_before,31-082,E3,05/01/18,1311,AF , BF,before,0,5,5,264999,34999,257231,42766,256553,8446,496,299503,2287,none
31-082_E3_before,31-082,E3,05/01/18,1311,AF , BF,before,1,1,1,3e+05,0,3e+05,0,3e+05,0,0,3e+05,0,none
31-082_E4_before,31-082,E4,05/01/18,1335,AF , BF,before,0,2,2,211271,88728,166041,133957,133575,77696,0,299997,0,none
31-082_E4_before,31-082,E4,05/01/18,1335,AF , BF,before,1,1,1,3e+05,0,3e+05,0,3e+05,0,0,3e+05,0,none
31-082_E5_before,31-082,E5,05/03/18,1019,JCK,RZ,before,0,62,9,58923,241075,117275,182724,57389,1534,29156,270841,9387,jerky swim / freeze
31-082_E5_before,31-082,E5,05/03/18,1019,JCK,RZ,before,1,97,8,0,3e+05,11437,288563,0,0,127287,172713,2742,jerky swim / freeze
31-082_E6_before,31-082,E6,05/03/18,1051,JCK,RZ,before,0,18,6,15544,284454,205437,94560,12758,2786,1837,298163,16011,jerky swim / freeze
31-082_E6_before,31-082,E6,05/03/18,1051,JCK,RZ,before,1,26,8,2630,297370,82783,217217,0,2630,62413,237587,34933,jerky swim / freeze
31-082_E7_before,31-082,E7,05/03/18,1526,JCK,GZ,before,0,31,8,69679,230320,142531,157467,40067,29612,8728,291269,18820,freeze
31-082_E7_before,31-082,E7,05/03/18,1526,JCK,GZ,before,1,17,9,128167,169026,227324,69869,126382,1785,14082,283111,10300,freeze
31-082_E8_before,31-082,E8,05/03/18,1553,JCK,GZ,before,0,5,5,150003,149994,275137,24861,150003,0,551,299448,67522,other swim / plant
31-082_E8_before,31-082,E8,05/03/18,1553,JCK,GZ,before,1,9,3,60036,239964,196317,103683,31989,28047,40209,259791,1870,other swim / plant
32-077_E1_before,32-077,E1,03/22/18,1040,JCK,RZ,before,0,11,8,118186,181811,240396,59603,118186,0,30300,269698,0,none
32-077_E1_before,32-077,E1,03/22/18,1040,JCK,RZ,before,1,1,1,3e+05,0,3e+05,0,3e+05,0,0,3e+05,0,none
32-077_E2_before,32-077,E2,03/22/18,1106,JCK,RZ,before,0,10,5,144050,155947,74272,225727,14279,129771,100406,199592,26603,jerky swim / freeze
32-077_E2_before,32-077,E2,03/22/18,1106,JCK,RZ,before,1,41,9,31097,268903,75078,224922,17618,13479,71214,228786,15783,jerky swim / freeze
32-077_E3_before,32-077,E3,03/22/18,1456,JCK,RZ,before,0,2,2,296193,3804,291773,8226,290740,5453,0,299998,0,none
32-077_E3_before,32-077,E3,03/22/18,1456,JCK,RZ,before,1,1,1,295931,4069,23634,276366,22861,273070,275638,24362,0,none
32-077_E4_before,32-077,E4,03/22/18,1521,JCK,RZ,before,0,17,8,139480,160518,170846,129153,139480,0,16276,283721,6845,other swim / freeze
32-077_E4_before,32-077,E4,03/22/18,1521,JCK,RZ,before,1,1,1,3e+05,0,3e+05,0,3e+05,0,0,3e+05,0,other swim / freeze
32-077_E5_before,32-077,E5,03/23/18,1043,JCK,RZ,before,0,6,6,282993,17004,291101,8897,282993,0,0,299999,0,none
32-077_E5_before,32-077,E5,03/23/18,1043,JCK,RZ,before,1,1,1,3e+05,0,3e+05,0,3e+05,0,0,3e+05,0,none
32-077_E6_before,32-077,E6,03/23/18,1107,JCK,RZ,before,0,16,6,66114,233883,21221,278778,0,66114,12496,287502,5911,none
32-077_E6_before,32-077,E6,03/23/18,1107,JCK,RZ,before,1,7,6,182271,117729,186210,113790,167403,14868,0,3e+05,21939,none
32-077_E7_before,32-077,E7,03/23/18,1448,JCK,RZ,before,0,16,7,180823,119174,219502,80496,180823,0,32878,267121,100098,none
32-077_E7_before,32-077,E7,03/23/18,1448,JCK,RZ,before,1,2,2,279910,20090,297956,2044,279910,0,0,3e+05,70429,none
32-077_E8_before,32-077,E8,03/23/18,1516,JCK,RZ,before,0,25,9,114769,185229,107215,192784,60189,54580,82818,217179,0,none
32-077_E8_before,32-077,E8,03/23/18,1516,JCK,RZ,before,1,1,1,3e+05,0,3e+05,0,3e+05,0,0,3e+05,0,none
35-078_E1_before,35-078,E1,03/19/18,1055,JCK,RZ,before,0,20,9,32174,267824,78488,221511,11825,20349,74064,225933,2023,none
35-078_E1_before,35-078,E1,03/19/18,1055,JCK,RZ,before,1,29,7,27728,272272,40618,259382,0,27728,87097,212903,22685,none
35-078_E2_before,35-078,E2,03/19/18,1136,JCK,RZ,before,0,35,8,2996,297002,27411,272588,0,2996,120026,179971,18963,jerky swim / freeze
35-078_E2_before,35-078,E2,03/19/18,1136,JCK,RZ,before,1,8,6,243619,56381,244152,55848,243619,0,42024,257976,0,jerky swim / freeze
35-078_E3_before,35-078,E3,03/20/18,952,JCK,RZ,before,0,39,9,4764,295234,44027,255972,0,4764,45258,254739,1757,freeze
35-078_E3_before,35-078,E3,03/20/18,952,JCK,RZ,before,1,41,9,8757,291243,3885,296115,0,8757,128638,171362,4324,freeze
35-078_E4_before,35-078,E4,03/20/18,1017,JCK,RZ,before,0,7,6,254026,45971,237,299761,0,254026,31177,268822,0,none
35-078_E4_before,35-078,E4,03/20/18,1017,JCK,RZ,before,1,11,5,175652,124348,6348,293652,0,175652,233678,66322,0,none
35-078_E5_before,35-078,E5,03/21/18,1017,JCK,JCK,before,0,15,5,97098,202900,137648,162349,79310,17788,20357,279642,0,none
35-078_E5_before,35-078,E5,03/21/18,1017,JCK,JCK,before,1,13,9,112230,187770,176257,123743,110003,2227,25178,274822,54430,none
35-078_E6_before,35-078,E6,03/21/18,1043,JCK,RZ,before,0,69,9,30299,269699,12140,287859,0,30299,5114,294883,33390,jerky swim / freeze
35-078_E6_before,35-078,E6,03/21/18,1043,JCK,RZ,before,1,74,9,26674,273326,4806,295194,0,26674,44110,255890,32924,jerky swim / freeze
35-078_E7_before,35-078,E7,03/21/18,1438,JCK,RZ,before,0,7,5,148363,151635,237482,62517,140177,8186,0,299997,123344,none
35-078_E7_before,35-078,E7,03/21/18,1438,JCK,RZ,before,1,15,4,76345,223655,151959,148041,53101,23244,110099,189901,10795,none
35-078_E8_before,35-078,E8,03/21/18,1502,JCK,RZ,before,0,80,9,21213,278784,14674,285325,0,21213,82967,217031,14342,jerkey swim / freeze
35-078_E8_before,35-078,E8,03/21/18,1502,JCK,RZ,before,1,61,8,0,3e+05,221,299779,0,0,268418,31582,306,jerkey swim / freeze
37-090_E1_before,37-090,E1,04/09/18,1640,AF,BF,before,0,38,9,93047,206952,79761,220237,35897,57149,64155,235842,7677,none
37-090_E1_before,37-090,E1,04/09/18,1640,AF,BF,before,1,23,8,143018,156982,148353,151647,142274,744,118394,181606,3682,none
37-090_E2_before,37-090,E2,04/10/18,1652,AP,SR,before,0,2,2,194037,105962,192538,107459,117185,76852,0,299998,0,Freeze
37-090_E2_before,37-090,E2,04/10/18,1652,AP,SR,before,1,1,1,3e+05,0,3e+05,0,3e+05,0,0,3e+05,0,Freeze
37-090_E3_before,37-090,E3,04/12/18,1643,AP,GZ,before,0,28,9,32220,267779,132791,167206,16318,15902,3401,296597,366,freeze
37-090_E3_before,37-090,E3,04/12/18,1643,AP,GZ,before,1,9,8,171169,128831,285648,14352,171169,0,0,3e+05,0,freeze
37-090_E4_before,37-090,E4,04/12/18,1721,GZ,AP,before,0,5,3,194168,105828,14278,285720,0,194168,163366,136631,0,fast star then freeze
37-090_E4_before,37-090,E4,04/12/18,1721,GZ,AP,before,1,1,1,3e+05,0,0,3e+05,0,3e+05,3e+05,0,0,fast star then freeze
37-090_E5_before,37-090,E5,04/13/18,1655,GZ,SR,before,0,6,6,153920,146079,266387,33611,153920,0,523,299474,0,other swim/none
37-090_E5_before,37-090,E5,04/13/18,1655,GZ,SR,before,1,12,6,123038,176962,45540,254460,0,123038,204436,95564,810,other swim/none
37-090_E6_before,37-090,E6,04/13/18,1732,SR,GZ,before,0,4,3,155626,144372,78434,221563,0,155626,17574,282422,0,none
37-090_E6_before,37-090,E6,04/13/18,1732,SR,GZ,before,1,1,1,3e+05,0,0,3e+05,0,3e+05,3e+05,0,0,none
37-090_E7_before,37-090,E7,04/16/18,1633,AF , BF ,before,0,70,8,22253,277746,35176,264821,4148,18103,120561,179437,2771,fast start / freeze
37-090_E7_before,37-090,E7,04/16/18,1633,AF , BF ,before,1,62,8,90771,209229,0,3e+05,0,90771,252630,47370,2446,fast start / freeze
37-090_E8_before,37-090,E8,04/17/18,1317,BF , AF ,before,0,6,6,250189,49810,35202,264796,30627,219561,12741,287256,0,none
37-090_E8_before,37-090,E8,04/17/18,1317,BF , AF ,before,1,1,1,3e+05,0,3e+05,0,3e+05,0,0,3e+05,0,none
37-090_E9_before,37-090,E9,04/17/18,1343,AF , BF ,before,0,1,1,289119,10880,219353,80644,217964,71155,0,299998,0,none
37-090_E9_before,37-090,E9,04/17/18,1343,AF , BF ,before,1,1,1,3e+05,0,3e+05,0,3e+05,0,0,3e+05,0,none
39-093_E1_before,39-093,E1,05/04/18,1011,JCK,RZ,before,0,11,5,24193,275804,180971,119028,20462,3731,4731,295267,57160,freeze
39-093_E1_before,39-093,E1,05/04/18,1011,JCK,RZ,before,1,21,6,14546,285454,35375,264625,2194,12352,45545,254455,32083,freeze
39-093_E2_before,39-093,E2,05/04/18,1041,JCK,RZ,before,0,5,5,221939,78058,282768,17231,221939,0,7240,292758,1930,other swim / freeze
39-093_E2_before,39-093,E2,05/04/18,1041,JCK,RZ,before,1,1,1,272637,27363,3e+05,0,272637,0,0,3e+05,60000,other swim / freeze
39-093_E3_before,39-093,E3,05/04/18,1533,GZ,JCK,before,0,6,5,141685,158313,245141,54856,130928,10757,134489,165510,7000,none
39-093_E3_before,39-093,E3,05/04/18,1533,GZ,JCK,before,1,3,3,165462,134538,208679,91321,117719,47743,0,3e+05,14340,none
39-093_E4_before,39-093,E4,05/04/18,1559,JCK,GZ,before,0,7,6,201030,98969,254761,45237,195860,5170,22429,277568,111490,none
39-093_E4_before,39-093,E4,05/04/18,1559,JCK,GZ,before,1,10,8,172883,127117,217932,82068,171684,1199,53631,246369,185807,none
39-093_E5_before,39-093,E5,05/07/18,1023,JCK,RZ,before,0,1,1,101614,198384,255995,44004,80710,20904,0,299997,0,
39-093_E5_before,39-093,E5,05/07/18,1023,JCK,RZ,before,1,1,1,163355,136645,263686,36314,160860,2495,1621,298379,0,
39-093_E6_before,39-093,E6,05/07/18,1051,JCK,RZ,before,0,35,9,17253,282745,86515,213484,0,17253,0,299997,17434,jerky swim / freeze
39-093_E6_before,39-093,E6,05/07/18,1051,JCK,RZ,before,1,22,9,8596,291404,60369,239631,601,7995,21829,278171,28237,jerky swim / freeze
39-093_E7_before,39-093,E7,05/07/18,1420,JCK,RZ,before,0,27,8,116554,183445,90568,209430,22413,94141,24760,275237,3658,none
39-093_E7_before,39-093,E7,05/07/18,1420,JCK,RZ,before,1,1,1,3e+05,0,3e+05,0,3e+05,0,0,3e+05,0,none
39-093_E8_before,39-093,E8,05/07/18,1446,JCK,RZ,before,0,30,8,46251,253746,141119,158879,27624,18627,15827,284172,4118,none
39-093_E8_before,39-093,E8,05/07/18,1446,JCK,RZ,before,1,8,7,212658,87342,114276,185724,65358,147300,154632,145368,0,none
40-091_E1_before,40-091,E1,04/27/18,1156,KJ,AM,before,0,6,5,224555,75444,239683,60315,217354,7201,2662,297335,1803,None
40-091_E1_before,40-091,E1,04/27/18,1156,KJ,AM,before,1,1,1,297579,2421,3e+05,0,297579,0,0,3e+05,0,None
40-091_E2_before,40-091,E2,04/27/18,1226,KJ,AM,before,0,4,4,192476,107523,238762,61236,187469,5007,0,299997,11712,None
40-091_E2_before,40-091,E2,04/27/18,1226,KJ,AM,before,1,5,4,287815,12185,190567,109433,188885,98930,69820,230180,0,None
40-091_E3_before,40-091,E3,04/27/18,1523,SR,GZ,before,0,7,4,65728,234271,145531,154467,58711,7017,130373,169624,0,none
40-091_E3_before,40-091,E3,04/27/18,1523,SR,GZ,before,1,5,3,9722,290278,189432,110568,9722,0,14899,285101,0,none
40-091_E4_before,40-091,E4,04/27/18,1552,GZ,SR,before,0,9,5,92923,207076,265613,34385,91901,1022,15614,284383,0,none
40-091_E4_before,40-091,E4,04/27/18,1552,GZ,SR,before,1,1,1,225023,74977,3e+05,0,225023,0,0,3e+05,0,none
40-091_E5_before,40-091,E5,04/30/18,0923,KJ,JCK,before,0,7,7,242814,57184,223224,76775,214379,28435,5057,294940,0,none
40-091_E5_before,40-091,E5,04/30/18,0923,KJ,JCK,before,1,1,1,282453,17547,3e+05,0,282453,0,0,3e+05,0,none
40-091_E6_before,40-091,E6,04/30/18,0946,JCK,KJ,before,0,1,1,226631,73367,292424,7575,226631,0,0,299997,0,froze
40-091_E6_before,40-091,E6,04/30/18,0946,JCK,KJ,before,1,8,3,68956,231044,205929,94071,66115,2841,7222,292778,0,froze
40-091_E7_before,40-091,E7,04/30/18,1118,AF,BF,before,0,2,2,275523,24476,242309,57688,238053,37470,719,299279,0,other swim (slow swim into a plant)
40-091_E7_before,40-091,E7,04/30/18,1118,AF,BF,before,1,9,6,239178,60822,0,3e+05,0,239178,228638,71362,0,other swim (slow swim into a plant)
40-091_E8_before,40-091,E8,04/30/18,1146,AF,BF,before,0,15,6,113936,186063,190628,109369,108353,5583,15428,284570,500,none
40-091_E8_before,40-091,E8,04/30/18,1146,AF,BF,before,1,1,1,285173,14827,3e+05,0,285173,0,0,3e+05,0,none
